census_tract,income,crime_rate_property,ownership_rate,non_english_french,move_rate,immigration_rate,unemployment_rate
535026600,200680,0.03346141530579571,0.2929875120076849,0.22414345180915787,0.07204610951008646,0.28338136407300674,0.022414345180915785
535026700,125227,0.013401596145158862,0.27857250414094265,0.42463484414997743,0.11368769763589821,0.4427044119861467,0.03237464237313658
535026800,66776,0.017849664991677137,0.3234924623115578,0.3596105527638191,0.1452575376884422,0.41692839195979897,0.031407035175879394
535026901,39834,0.0171121482110734,0.037123462028001694,0.659736953754773,0.23759015697921085,0.7265591854051761,0.0615188799321171
535026902,97005,0.020202020202020204,0.3418803418803419,0.4098679098679099,0.0912975912975913,0.4603729603729604,0.03108003108003108
535027001,56735,0.020815358067299394,0.11755823986194995,0.498274374460742,0.24698015530629852,0.5144521138912856,0.040983606557377046
535027002,61446,0.015374387102218898,0.10595861381201695,0.3714784343056594,0.18324607329842932,0.3989030167040638,0.049862877088007976
535027101,75501,0.03473066018631025,0.2936411502632645,0.372620494127177,0.08100445524503848,0.3685702713649251,0.03442689347914135
535027102,55935,0.01477110157360515,0.10085836909871244,0.398068669527897,0.13412017167381973,0.463519313304721,0.048283261802575105
535027201,42236,0.013762257010149664,0.05074832272492689,0.5264063306382246,0.26062274212970926,0.6193015654567349,0.04816789953552383
535027202,60590,0.007635517799352751,0.30542071197411,0.5238673139158576,0.0970873786407767,0.5885922330097088,0.04753236245954692
535027301,116257,0.03324064711830131,0.25783619817997977,0.3677957532861476,0.09732052578361981,0.3956016177957533,0.02654196157735086
535027302,91227,0.0106951871657754,0.2499418739827947,0.4417577307602883,0.12555219716345037,0.4847709834922111,0.039525691699604744
535027401,79449,0.01532994923857868,0.18375634517766498,0.3847715736040609,0.14822335025380712,0.45076142131979696,0.0416243654822335
535027402,89131,0.029723870378822456,0.28525787311729806,0.3776814240073026,0.1300775901414879,0.4187585577361935,0.03879507074395253
535027500,102245,0.025663154069767442,0.27252906976744184,0.19894622093023256,0.09447674418604651,0.23346656976744187,0.022710755813953487
535027601,60784,0.024783955649763573,0.26822109897277024,0.2616990053807272,0.14919289091798468,0.3081689222240339,0.020381542475134518
535027602,102583,0.023339221669022005,0.28264011562550184,0.23365986831540067,0.12204914083828489,0.27139874739039666,0.02007387184840212
535027700,109067,0.017573834513058335,0.22455455211130096,0.23675860385648034,0.09519160361239931,0.24774225042714182,0.025628508664876738
535027800,52770,0.010285132382892057,0.18058384249830278,0.36863543788187375,0.10047522063815342,0.4195519348268839,0.021045485403937542
535027901,58911,0.021143974578342703,0.24932779271571742,0.6013199706673185,0.13077487166951846,0.5499877780493767,0.0329992666829626
535027902,41193,0.020875179340028693,0.19010043041606886,0.5681492109038737,0.10832137733142037,0.5889526542324247,0.02295552367288379
535028000,39964,0.043893304101534664,0.1466155110989312,0.5700191833379008,0.14798574952041654,0.5570019183337901,0.03905179501233214
535028101,47425,0.017293540474243665,0.18315617334423548,0.5429272281275552,0.10139002452984465,0.5928045789043336,0.039247751430907606
535028102,44622,0.020571916346478872,0.12163892445582586,0.5441741357234315,0.16261203585147246,0.5979513444302177,0.03841229193341869
535028200,69651,0.05014766015447524,0.2930486142662426,0.558836892321672,0.12607905497501135,0.46569741026806,0.027260336210813266
535028301,39237,0.015133612070532631,0.10361752408652972,0.48445737138702055,0.1445191783312125,0.5526267951281585,0.042719505544446465
535028302,34417,0.009817954929090508,0.1893855978859282,0.5483373706232108,0.049548557586434706,0.5186082360713499,0.03193129266681348
535028400,48662,0.012752242152466368,0.16115470852017938,0.5948710762331838,0.1289237668161435,0.5500280269058296,0.031530269058295965
535028500,49510,0.013928761297288676,0.2551834130781499,0.580542264752791,0.09090909090909091,0.5247208931419458,0.03987240829346093
535028600,54107,0.25630140620854336,0.21623772884054127,0.5452374635181746,0.10480233483682674,0.5094189440169806,0.041124966834704166
535028701,39430,0.020756056234785,0.17790905344140678,0.42313504602280533,0.11746118972386317,0.48358290974034895,0.03297156202775106
535028702,43420,0.010405398444289908,0.12208314016380775,0.4929686292690465,0.13521866790295162,0.473651676711482,0.03245248029670839
535028800,50625,0.02280998180400312,0.18650896802703404,0.41720821419287757,0.1819599688068625,0.477644918118014,0.03574213672991942
535028900,45193,0.03218059558117195,0.23174831892411143,0.6207973102785783,0.13208453410182516,0.5739673390970221,0.04923150816522574
535029000,39809,0.029199697999320495,0.16081540203850508,0.5379388448471121,0.24009060022650056,0.5707814269535674,0.04869762174405436
535029101,48188,0.041123138125728556,0.16930335831251736,0.5301137940605052,0.13322231473771856,0.5384401887316126,0.020815986677768527
535029102,44574,0.02060244387617221,0.2099317988064791,0.5264279624893435,0.09057971014492754,0.5466751918158568,0.0479539641943734
535029200,39659,0.09396420411271897,0.1408987052551409,0.45792079207920794,0.13423457730388424,0.5464584920030464,0.053313023610053314
535029300,59500,0.02484400277328403,0.2634619828980818,0.49456898544025885,0.09013173099144904,0.4807025652877282,0.025421770279639475
535029401,50767,0.014685476410730805,0.14338575393154487,0.6070767807585569,0.14569842738205366,0.5966697502312673,0.024283071230342276
535029402,56559,0.011025418205518141,0.2530958070823376,0.6430588746469693,0.11840104279817511,0.6159026721703237,0.023897458179448185
535029500,51461,0.01884996191926885,0.17231530845392232,0.5654988575780655,0.1370906321401371,0.5493145468392994,0.053313023610053314
535029600,85291,0.5021645021655844,0.12987012987012986,0.21103896103896103,0.21103896103896103,0.21103896103896103,0.048701298701298704
535029701,46253,0.019505480234844944,0.18154901044101604,0.638148667601683,0.17453638772011842,0.6319152251831074,0.030388031790556335
535029702,53694,0.01772109970188804,0.23766147731036766,0.499337528983107,0.15816495528320637,0.48277575356078173,0.03146737330241802
535029800,68231,0.021099452554744526,0.19046532846715328,0.3045164233576642,0.15054744525547445,0.3284671532846715,0.030793795620437957
535029900,61655,0.02186132113012336,0.27059291683247116,0.43374452845204936,0.3059092717867091,0.4431953840031834,0.043772383605252686
535030000,59989,0.015440590111602872,0.3492822966507177,0.5311004784688995,0.29126794258373206,0.49282296650717705,0.029904306220095694
535030101,82233,0.014629629629749103,0.21863799283154123,0.4032258064516129,0.14336917562724014,0.4731182795698925,0.05555555555555555
535030103,44810,0.011572185970636216,0.0734094616639478,0.7524469820554649,0.28650081566068514,0.7871125611745514,0.061174551386623165
535030104,51325,0.028032832498608794,0.14746800222593212,0.6469115191986644,0.2434613244296049,0.7804674457429048,0.06121313299944352
535030201,65726,0.009115793822900526,0.3075612023551286,0.6220948249147815,0.12395413696932135,0.6236442516268981,0.04260923458320422
535030202,54925,0.01174575738529227,0.19484600879949718,0.6961030798240101,0.17049025769956003,0.6819610307982401,0.044783155248271526
535030203,64145,0.00717671846194364,0.23176191730313406,0.6979194100605741,0.16855412167500658,0.7268896497234659,0.05267316302343956
535030300,45301,0.07471832674092053,0.06832074793239842,0.7542250988852931,0.2022653721682848,0.7479323984178353,0.06921970514203524
535030401,41029,0.01761744966442953,0.03670302013422819,0.7665687919463087,0.2558724832214765,0.7781040268456376,0.049286912751677854
535030402,87061,0.0055882352941176465,0.3048128342245989,0.536096256684492,0.10695187165775401,0.5401069518716578,0.0213903743315508
535030403,73769,0.010626614987080103,0.24386304909560724,0.5103359173126615,0.08236434108527131,0.5910852713178295,0.03229974160206718
535030404,42907,0.016712898751733703,0.0638002773925104,0.7212205270457698,0.2510402219140083,0.7475728155339806,0.047156726768377254
535030405,73330,0.008100654946570147,0.3533264391589107,0.5808341951051361,0.10513615994484661,0.5997931747673216,0.027576697690451568
535030406,58212,0.00688035596572182,0.2826301911667765,0.6715557020435069,0.14502307185234015,0.7086354647330257,0.049439683586025046
535030501,110651,0.008835864063557483,0.32212581344902386,0.5520607375271149,0.08676789587852494,0.5401301518438177,0.03253796095444685
535030502,52221,0.03321164710990873,0.227509778357236,0.6082138200782269,0.2816166883963494,0.6205997392438071,0.037157757496740544
535030601,61320,0.013529325727731462,0.2479157525230364,0.5583589293549802,0.09982448442299253,0.5539710399297938,0.03400614304519526
535030602,88767,0.014377376425855513,0.28754752851711024,0.6582699619771863,0.10931558935361217,0.6321292775665399,0.03326996197718631
535030701,50669,0.01703909721559413,0.2694926632780282,0.7327131485566318,0.2800421981394457,0.690515009110962,0.04891147981202647
535030702,47874,0.00902402291185838,0.27220205910673284,0.71735427005407,0.23294570772535367,0.6684690022961262,0.04888526775794386
535030801,52436,0.01626065042601704,0.30601224048961956,0.5190207608304332,0.16500660026401057,0.5694227769110765,0.04260170406816273
535030802,70766,0.04887667304015297,0.29995219885277247,0.4349904397705545,0.1147227533460803,0.4063097514340344,0.02390057361376673
535030900,36568,0.021804114647441534,0.04483910673465799,0.694566555301565,0.1899068049938456,0.694566555301565,0.049235097590997014
535031001,72632,0.013595603124096037,0.2805901070292161,0.38328030083887765,0.11859994214636968,0.39340468614405555,0.027480474399768584
535031002,54307,0.020212975744429106,0.18142378229146125,0.5344113587063696,0.14099783080260303,0.5452573456911852,0.030565963320844016
535031102,45266,0.018999720592288348,0.17435037720033528,0.6144174350377201,0.12657166806370496,0.6119027661357921,0.04777870913663034
535031103,46960,0.014759224515196998,0.24577861163227016,0.5778611632270169,0.11444652908067542,0.5891181988742964,0.0375234521575985
535031104,52528,0.010825887580910508,0.17444334137001843,0.5467309601474968,0.11416820309176004,0.6275705573677492,0.0390015600624025
535031105,41089,0.024395946999220576,0.14575214341387374,0.6461418550272798,0.25175370226032734,0.6282151208106002,0.060795011691348405
535031106,28238,0.22815694032319483,0.08654797230464886,0.537833827893175,0.5106330365974283,0.5019782393669634,0.07418397626112759
535031202,48245,0.023514629330371566,0.16558966074313408,0.6165858912224017,0.15347334410339256,0.6677436725901993,0.04038772213247173
535031203,48288,0.02303270725388601,0.18620466321243523,0.5885686528497409,0.14572538860103626,0.6144753886010362,0.036431347150259065
535031204,37056,0.01700624383831745,0.10844561288202431,0.5816628327308577,0.12898455471574105,0.6564245810055865,0.05257969109431482
535031205,38126,0.04465817754890274,0.06908696830127337,0.48496342454619346,0.135464643727987,0.6177187753996207,0.050121918179355185
535031206,42755,0.014148148148148148,0.1748148148148148,0.6548148148148148,0.1111111111111111,0.6281481481481481,0.035555555555555556
535031207,37292,0.010490589324282628,0.23758099352051837,0.5831533477321814,0.11107682813946312,0.6278926257327985,0.030854674483184203
535031300,48779,0.02581693446470482,0.2130348438346272,0.5380032496840585,0.16699765300595776,0.5533489799602817,0.038815670698682074
535031401,41866,0.026975708767039877,0.0716951483009232,0.6865055981143194,0.22687094873305833,0.7307012374779022,0.04812414064034571
535031402,49088,0.009603021536403085,0.21697203471552556,0.6918997107039537,0.07352941176470588,0.6316297010607522,0.040983606557377046
535031501,70307,0.01373867290266004,0.2937737503653902,0.6197018415667933,0.08038585209003216,0.5685472084185911,0.021923414206372407
535031502,47580,0.02278209595282766,0.20235861699276333,0.6593406593406593,0.1487536853390512,0.6700616456714018,0.030822835700884482
535031503,56030,0.07522859517866048,0.19593872461702885,0.6323477021731386,0.12914143213395085,0.6278945493409334,0.04898468115425721
535031601,56962,0.0239682132786465,0.2627531402204563,0.5537041784157908,0.07946680338374776,0.5908741348372212,0.03076134324532171
535031603,40014,0.06968888888888888,0.029333333333333333,0.5493333333333333,0.1831111111111111,0.6471111111111111,0.048
535031604,31276,0.021848924022837068,0.09881422924901186,0.44356609574000877,0.12626262626262627,0.60935441370223975,0.04281949934123847
535031605,39023,0.020782594576960547,0.09376522162688748,0.46639064783244033,0.17048222113979541,0.5954700438382854,0.05723331709693132
535031606,34121,0.013299377475947935,0.10469722693831353,0.5645161290322581,0.13299377475947935,0.6126202603282399,0.060837577815506506
535031702,30956,0.023234775984430793,0.13426653335237823,0.7234680759891444,0.1699757177546065,0.7427510355663477,0.0471361234109413
535031703,67902,0.015172040097534544,0.24519100514765646,0.613654836087781,0.11379030073150907,0.6461663505824979,0.050121918179355185
535031704,40498,0.012264371853354408,0.182648401826484,0.7200561995082543,0.19845451352300666,0.7543027748507201,0.04741833508956796
535031705,72196,0.019742489270386267,0.2532188841201717,0.6630901287553648,0.13733905579399142,0.6738197424892703,0.04721030042918455
535031800,55722,0.04213063202397155,0.21033096195484072,0.6155273739560779,0.16084132384781935,0.6201670275286112,0.03557067738942159
535031900,58096,0.021143650593284526,0.25498611461752085,0.6071699065892452,0.12118151981822772,0.5592022216611967,0.047967684928048475
535032001,42214,0.022369661373286925,0.11311725038068306,0.6656515118555579,0.15009788992821405,0.6504241896889276,0.0554709593212965
535032002,49983,0.04281793229643184,0.23879231473010065,0.67612076852699,0.19945105215004574,0.6925892040256175,0.04025617566331199
535032101,86585,0.01528893495724281,0.29411764705882354,0.6245141228297486,0.07774034724021767,0.5947136563876652,0.04275719098211972
535032102,62086,0.019816695566014366,0.2378003467921724,0.60688630170919,0.19321278176864007,0.6106019321278177,0.05449591280653951
535032200,48516,0.01420615237344994,0.24278814776138885,0.6670147500326328,0.20036548753426445,0.6245920898055084,0.029369534003393812
535032301,58742,0.013382467028704423,0.17584690974915956,0.56503749676752,0.18877682958365657,0.5792604085854668,0.04008275148694078
535032302,74300,0.012381548364026461,0.2127659574468085,0.5515823350616843,0.06436617200071518,0.5372787412837475,0.029501162166994457
535032401,58130,0.009770713913496612,0.23319437206878582,0.6409588327253778,0.08858780614903596,0.6644085461177697,0.05992704533611256
535032402,63373,0.01661998820754717,0.24764150943396226,0.6559551886792453,0.07001768867924528,0.6684846698113207,0.0486438679245283
535032403,62489,0.020437605193556144,0.31377735032459725,0.578264005770618,0.12142341909112768,0.6275547006491945,0.04087521038711229
535032405,44930,0.01116253743533896,0.24639259460931118,0.7228423631908522,0.11843179961884019,0.7650421998366458,0.027225701061802342
535032406,65666,0.006197790353004581,0.28967933171651844,0.6898410132039882,0.1441659929938022,0.7396928051738076,0.0444624090541633
535033000,78095,0.017095965352176886,0.29063141098700707,0.16754046045133347,0.06838386140870754,0.26669705949395944,0.02393435149304764
535033101,72607,0.0125317727730094,0.3165454867884377,0.21457705266891292,0.11792871076431992,0.3147721227167938,0.02748714311048058
535033103,35995,0.018131763812416934,0.07119802544142775,0.601860641731536,0.20694892728308334,0.6521739130434783,0.0550598063413708
535033104,60969,0.032390837508947744,0.3346456692913386,0.366857551896922,0.0733715103793844,0.42770221904080175,0.05905511811023622
535033200,38363,0.021760304599946875,0.1454376411209988,0.40775667419311995,0.14809403639261523,0.5160047815114889,0.05844069597556116
535033300,71865,0.022774979009235936,0.28022670025188917,0.2739294710327456,0.09445843828715365,0.3348026868178002,0.04932829554995802
535033400,81442,0.02302415186552016,0.31998872286439245,0.1522413307020017,0.03946997462644488,0.19594023118127996,0.023963913166055822
535033500,47644,0.02205251875675241,0.1977491961414791,0.3520900321543408,0.10209003215434084,0.4115755627009646,0.04742765273311897
535033600,63607,0.015174857494993067,0.30426744723463256,0.3489446926513634,0.09166538283777538,0.3628100446772454,0.023879217377907873
535033700,44132,0.0378814047208981,0.15544041450777202,0.17962003454231434,0.11226252158894647,0.24352331606217617,0.04317789291882556
535033800,54079,0.025599034649198413,0.29477676262713326,0.15859334597483193,0.14394069987933114,0.2516807446991898,0.04568177900362007
535033900,64449,0.015210105697293117,0.3062645011600928,0.12761020881670534,0.11523588553750967,0.2111368909512761,0.037122969837587005
535034000,46649,0.012385818238117356,0.19972131908964236,0.5186561387211642,0.16798265985446664,0.5387830933581049,0.03328688651494039
535034102,37342,0.03999488883209813,0.22361359570661896,0.4612829031433683,0.18144646051622795,0.5353948377204191,0.051111679018655765
535034103,22336,0.019897557131599686,0.00591016548463357,0.6678486997635934,0.21178092986603625,0.6658786446020488,0.08077226162332546
535034104,36754,0.021351906828042933,0.14386846311943366,0.49783055492121486,0.10276318794245261,0.533226764101393,0.05823247316738982
535034200,44413,0.03897626931567329,0.16694260485651213,0.4470198675496689,0.11175496688741722,0.5173841059602649,0.04415011037527594
535034300,44804,0.023495482413601162,0.2456437560503388,0.5457405614714425,0.11495643756050339,0.521539206195547,0.0350919651500484
535034401,47408,0.026398659966432165,0.2,0.37889447236180906,0.10753768844221105,0.5206030150753769,0.05628140703517588
535034402,24962,0.018100807574491784,0.23391812865497075,0.5221386800334169,0.1267056530214425,0.6377053745474798,0.06683375104427736
535034500,52761,0.019330126491982895,0.26590058792089794,0.4743452699091395,0.09887760555852486,0.5064136825227151,0.04409406734366649
535034601,43678,0.024562702778882776,0.1523487092678798,0.5321625052898857,0.15763859500634786,0.5639018197206941,0.039145154464663566
535034602,43244,0.010809202697342325,0.11503371677905593,0.4512098373661246,0.19833399444664815,0.6366521221737406,0.04264180880602935
535034700,74328,0.12213804713838385,0.30303030303030304,0.35353535353535354,0.0707070707070707,0.46464646464646464,0
535034800,68640,0.08742375313950485,0.2831001076426265,0.317545748116254,0.12809472551130247,0.3713670613562971,0.0193756727664155
535034900,46189,0.030857520581755903,0.1442221020371372,0.39300522805119886,0.1667568054804399,0.4750315485848206,0.05228051198846223
535035000,45596,0.05223531612420501,0.2609427609427609,0.4218106995884774,0.09820426487093153,0.4788627010849233,0.04208754208754209
535035101,44952,0.01454267125908917,0.19039418293149638,0.4774205893608879,0.1511672407194795,0.5348258706467661,0.0641025641025641
535035102,43964,0.021581429089590133,0.15959376133478417,0.4588320638375045,0.16503445774392456,0.5386289445048966,0.04352557127312296
535035200,44846,0.014722776467803374,0.22129512062397969,0.5287502267368039,0.11518229639035008,0.6112824233629602,0.04262651913658625
535035302,53644,0.014333809426647623,0.23158539073658438,0.38155478473780863,0.1336461946541522,0.4886757804529688,0.04386859824525607
535035303,58384,0.01197348727806286,0.26298909557408595,0.5259781911481719,0.13309813983322644,0.6478511866581141,0.04810776138550353
535035304,37968,0.02592592592585034,0.1689342403628118,0.4886621315192744,0.1655328798185941,0.5419501133786848,0.04195011337868481
535035400,58449,0.014641148325358852,0.2545454545454545,0.4143540669856459,0.1291866028708134,0.5157894736842106,0.050717703349282293
535035502,49073,0.01833180568285976,0.22456461961503207,0.45646196150320806,0.12465627864344637,0.5710357470210816,0.044912923923006415
535035503,31574,0.026914660831509847,0.07221006564551423,0.31291028446389496,0.20678336980306344,0.5010940919037199,0.06455142231947483
535035504,46861,0.019342159702110055,0.09722796855606124,0.46028134050475794,0.17066611501861811,0.5285477865122052,0.054820024824162185
535035600,58554,0.06649709302325581,0.2616279069767442,0.36648671096345514,0.13496677740863788,0.4692691029900332,0.03426079734219269
535035701,34181,0.012528074115665356,0.06807973048848961,0.6239472206625492,0.16423357664233576,0.6351768669286918,0.04983155530600786
535035702,32237,0.015605243894390098,0.10580954282291874,0.4362148133359952,0.14873228189259333,0.5480135755639848,0.05689758434817329
535035801,68733,0.023319027181688125,0.2718168812589413,0.3133047210300429,0.05722460658082976,0.42203147353361947,0.044349070100143065
535035802,35479,0.018929006703153565,0.20338208409506398,0.3119287020109689,0.13139853747714808,0.48217550274223037,0.050274223034734916
535035803,33349,0.028589165523034702,0.16859439325622427,0.33326798666928054,0.09900019603999216,0.5165653793373848,0.03626739854930406
535035900,38430,0.02879370048854419,0.192116123523552,0.37925145865945636,0.12309662729472036,0.5208481571082966,0.044115554290593426
535036000,70714,0.021569323628617076,0.27250133143973015,0.2689508254926327,0.08077401029646725,0.42073495473104916,0.029291674063554058
535036101,106472,0.019407381736267545,0.2885115231329059,0.23219546005891525,0.04158724657771617,0.30064113671807313,0.045052850459192516
535036102,93471,0.010979687577930828,0.3016918700404252,0.25902081149872735,0.057643359784398863,0.3922742925587663,0.03668213804461746
535036201,67327,0.014649066323245332,0.2189311010946555,0.2889568576947843,0.1650032195750161,0.5223760463618803,0.044269156471345786
535036202,83307,0.013542992183239412,0.26267951281585167,0.43628431194328304,0.10270859843664788,0.5117251408834758,0.041810579894564624
535036203,89526,0.02263556401890642,0.2570729053318825,0.4094124047878128,0.05032644178454842,0.551550598476605,0.040805223068552776
535036204,63307,0.010460813992532795,0.2674066599394551,0.2260343087790111,0.14530776992936428,0.5186680121089808,0.03733602421796166
535036302,62526,0.008831085420680796,0.25208734746307,0.3789338471419396,0.14932562620423892,0.5362877328195247,0.0224791265253693
535036304,65854,0.01630286493860846,0.23192360163710776,0.40654843110504774,0.24283765347885403,0.5961800818553888,0.04638472032742155
535036305,33760,0.021485900987215,0.12039207330066055,0.552951203920733,0.21308331557639038,0.6328574472618794,0.07138291071809078
535036306,48472,0.014996783531682214,0.3184303634609199,0.6963653908009007,0.18494692827275652,0.6834995175297524,0.03779350273399807
535036307,29573,0.04317324927368812,0.06768032634897089,0.6202484702391989,0.21416651214537363,0.6860745410717597,0.060263304283330245
535036401,61617,0.014310645724258289,0.24345549738219896,0.39092495636998253,0.1012216404886562,0.493891797556719,0.03926701570680628
535036402,73295,0.013293118856233244,0.27982573726541554,0.3351206434316354,0.13237265415549598,0.41722520107238603,0.020107238605898123
535036500,62010,0.0197265625,0.23828125,0.46875,0.0828125,0.56484375,0.05234375
535036600,56176,0.014613018134715026,0.21534974093264247,0.41369818652849744,0.14491580310880828,0.5286593264248705,0.03157383419689119
535036701,50101,0.010871794871794871,0.10153846153846154,0.7015384615384616,0.14871794871794872,0.6933333333333334,0.06461538461538462
535036702,70787,0.011829197922677438,0.3058280438545874,0.3909405654933641,0.08799769186381996,0.4659549913444893,0.03462204270051933
535036800,49073,0.13251246882793016,0.2961346633416459,0.49625935162094764,0.24812967581047382,0.5536159600997507,0.046134663341645885
535036900,50290,0.01762580117278058,0.18205372971498704,0.4793399699986363,0.12477839901813718,0.5086594845220237,0.033410609573162414
535037001,43282,0.026313205694648994,0.18114874815905743,0.6460481099656358,0.20422189494354442,0.6627393225331369,0.059891998036327936
535037002,51263,0.047934949157333887,0.2528207271207689,0.473255328040117,0.12014208106978688,0.5307145842039281,0.01984956122022566
535037003,51747,0.027227934875835476,0.2352185089974293,0.4601542416452442,0.09125964010282776,0.4948586118251928,0.05398457583547558
535037100,52154,0.035378602599194356,0.2596748669256222,0.45317220543806647,0.1093367860739462,0.4567688102431305,0.024456912674435335
535037200,66843,0.011571898496240601,0.29605263157894735,0.38533834586466165,0.09985902255639098,0.4405545112781955,0.025845864661654134
535037300,49227,0.0258766138496919,0.2013644366197183,0.45994718309859156,0.08912852112676056,0.5160651408450704,0.03961267605633803
535037401,62269,0.022462732285072493,0.2450479885644272,0.5513579742699612,0.153154992852767,0.6085358382683276,0.03982029814171942
535037402,66169,0.014355528405620037,0.2840562003665241,0.6154551007941356,0.07330482590103848,0.6001832620647526,0.04123396456933415
535037403,37591,0.0221970058927377,0.15527950310559005,0.6366459627329193,0.17439082656473961,0.6832298136645962,0.047778308647873864
535037501,37172,0.012574525745203251,0.17560975609756097,0.6552845528455284,0.12357723577235773,0.6577235772357723,0.04715447154471545
535037502,74658,0.012536121026517083,0.24987251402345742,0.3059663437021928,0.0382457929627741,0.3544110147883733,0.017848036715961243
535037503,43954,0.018251591164357917,0.1394608760763759,0.5887308124298015,0.19655559715462373,0.6870086110071134,0.058030700112317486
535037504,58803,0.011968560200071454,0.2465166130760986,0.6430868167202572,0.16523758485173276,0.6806002143622722,0.04108610217934977
535037505,47678,0.010683471111668248,0.17685323214527715,0.5786691963680716,0.17685323214527715,0.6111939287166283,0.04810949993224014
535037601,49414,0.014091532609988777,0.20014964459408904,0.6546950991395436,0.1337448559670782,0.6331836887392442,0.06359895248784138
535037602,50842,0.01801717114739613,0.1748448956570784,0.7332205301748449,0.1645046061289716,0.6993795826283136,0.05734160556495582
535037604,60998,0.012726244343891403,0.2055052790346908,0.7004147812971342,0.13386123680241327,0.683446455505279,0.049962292609351436
535037605,53237,0.012926499323613408,0.2555238238388697,0.813918532992635,0.12024650533593867,0.7688260934916579,0.035322410942431985
535037607,38909,0.043883388338877886,0.1702970297029703,0.6396039603960396,0.21254125412541255,0.6897689768976898,0.04554455445544554
535037608,59772,0.014928110328638498,0.27875586854460094,0.7196302816901409,0.11737089201877934,0.7108274647887324,0.03667840375586855
535037609,58132,0.005905110975361434,0.2728568519649766,0.8175524333129709,0.1394827937283649,0.7656281816330687,0.03665241295051924
535037611,49688,0.007072324526287697,0.13610888710968774,0.5911395783293302,0.14144649052575395,0.6418468107819589,0.0573792367227115
535037612,60072,0.02465044488832395,0.3077900853459234,0.6119484292718358,0.12347920828037044,0.6600690030869802,0.04085709097512257
535037613,51698,0.007075471698113208,0.29046673286991065,0.7696127110228401,0.0968222442899702,0.7621648460774578,0.04716981132075472
535037614,65134,0.01,0.2618421052631579,0.7118421052631579,0.11447368421052631,0.743421052631579,0.056578947368421055
535037701,53422,0.021440691038099646,0.2560542958506864,0.7427117075428042,0.10720345519049823,0.7010643220731143,0.04010488971155329
535037702,64087,0.01676358676136119,0.2584535860435064,0.6105965970277838,0.094766314882619,0.5739823390049537,0.04846004738315744
535037703,63368,0.009505919854166666,0.2578551912568306,0.6830601092896175,0.14344262295081966,0.6762295081967213,0.04439890710382514
535037704,66046,0.013401253918495297,0.23746081504702193,0.7155172413793104,0.10031347962382445,0.7202194357366771,0.0493730407523511
535037706,58665,0.006301369863013699,0.23835616438356164,0.810958904109589,0.12465753424657534,0.8041095890410959,0.043835616438356165
535037707,60164,0.005597394667209444,0.22287807856706696,0.726643598615917,0.08243435782617545,0.6940769387339711,0.03867290860981071
535037802,54652,0.02723823975720789,0.17147192716236723,0.6949924127465857,0.09256449165402124,0.6919575113808801,0.051593323216995446
535037803,61784,0.02703580710366734,0.2281259023967658,0.48512850129945134,0.09168351140629512,0.6157955529887381,0.04692463182211955
535037804,62877,0.013192612137203167,0.1970646437994723,0.5029683377308707,0.13027704485488126,0.6480870712401056,0.04287598944591029
535037805,56307,0.01383391060539337,0.1744186046511628,0.3772884710539337,0.14473033151905,0.6110836219693221,0.030925284512617515
535037806,61893,0.019341202743659275,0.19062051363853885,0.46977189344393044,0.11883873026000957,0.6428457489232733,0.04944967299409794
535037807,51082,0.02801895159403445,0.21355552443635345,0.6175605657470943,0.1442375017504551,0.6770760397703403,0.03921019465060916
535037808,59790,0.009383242036975046,0.22595861229458308,0.6649421789409616,0.13009738283627512,0.6991783323189288,0.04488740109555691
535037810,74567,0.01492548260284281,0.22443231825382856,0.5412779440239395,0.14786129202605175,0.64293258229185,0.047306812180954054
535037811,56735,0.04825753457745968,0.2156187715165791,0.4910309838738902,0.18934589599565138,0.6387026635260011,0.03714441021924262
535037812,38830,0.017995776659772686,0.19098192658841065,0.4015278554127073,0.15371716042481834,0.58226197130613,0.05030743432084964
535037814,55634,0.044572691552062865,0.16085461689587427,0.6913064833005894,0.13138506876227898,0.7281434184675835,0.042976424361493126
535037816,55619,0.0076297443841982955,0.2370255615801704,0.557707203718048,0.13245546088303642,0.6831913245546088,0.044151820294345466
535037817,61111,0.018173999637968497,0.16974470396523628,0.4073872895165671,0.10999456816947312,0.5621944595328626,0.0706137968495383
535037818,40593,0.007409257409257409,0.2713952713952714,0.7375957375957376,0.17649017649017648,0.7525807525807526,0.05328005328005328
535037819,69802,0.036449689593767286,0.22865572561312927,0.6785911856905772,0.11893785727457128,0.6795131845841785,0.053475935828877004
535037820,37921,0.007063455303381195,0.2894858730893932,0.8105604446503011,0.1459008800370542,0.7897174617878647,0.05094951366373321
535037821,74321,0.007393209200438116,0.2395947426067908,0.7228915662650602,0.08625410733844469,0.7187842278203724,0.05750273822562979
535037822,76538,0.008424539170506912,0.23761520737327188,0.7805299539170507,0.11088709677419355,0.7128456221198156,0.03744239631336405
535037823,64858,0.011463640574339972,0.25822139879573874,0.723714682723483,0.13432144511347846,0.7642427049559981,0.06021306160259379
535037824,43621,0.011793521350152906,0.26843357118586475,0.7398912674142032,0.11213047910295616,0.7356439007815154,0.03397893306150187
535080201,86008,0.018245182451906518,0.2988929889298893,0.27552275522755226,0.0996309963099631,0.44157441574415746,0.06027060270602706
535080202,103208,0.0110792741165234,0.3123209169054441,0.22158548233046801,0.04775549188156638,0.3113658070678128,0.02865329512893983
