year,month,geo,sex,x15_to_19_years,x25_to_54_years,minimum_wage
1994,7,Newfoundland and Labrador,Females,43.9,51.6,4.75
1994,7,Newfoundland and Labrador,Males,36.4,69.5,4.75
1994,7,Nova Scotia,Both sexes,49.2,71.8,5.15
1994,7,Nova Scotia,Females,49.4,63.3,5.15
1994,7,Nova Scotia,Males,49.1,80.9,5.15
1994,7,Ontario,Both sexes,52.1,77.1,6.7
1994,7,Ontario,Females,53,69.2,6.7
1994,7,Ontario,Males,51.1,85.3,6.7
1994,7,Prince Edward Island,Both sexes,64.6,74.5,4.75
1994,7,Prince Edward Island,Females,65.3,69.3,4.75
1994,7,Prince Edward Island,Males,62.7,79.7,4.75
1994,7,Quebec,Both sexes,49.9,72.5,5.85
1994,7,Quebec,Females,46.7,63,5.85
1994,7,Quebec,Males,53,82,5.85
1994,7,Saskatchewan,Both sexes,57.4,82.2,5.35
1994,7,Saskatchewan,Females,52,74.4,5.35
1994,7,Saskatchewan,Males,62.4,90,5.35
1994,8,Alberta,Both sexes,55.5,81.3,5
1994,8,Alberta,Females,53.6,73.5,5
1994,8,Alberta,Males,57.4,88.9,5
1994,8,British Columbia,Both sexes,56.6,78.6,6
1994,8,British Columbia,Females,55.7,71.5,6
1994,8,British Columbia,Males,57.4,85.6,6
1994,8,Manitoba,Both sexes,59.9,79.6,5
1994,8,Manitoba,Females,56.6,71.3,5
1994,8,Manitoba,Males,63.1,87.9,5
1994,8,New Brunswick,Both sexes,49.9,71.4,5
1994,8,New Brunswick,Females,51.5,61.7,5
1994,8,New Brunswick,Males,48.4,81.3,5
1994,8,Newfoundland and Labrador,Both sexes,33.8,60.2,4.75
1994,8,Newfoundland and Labrador,Females,36.9,52.3,4.75
1994,8,Newfoundland and Labrador,Males,31,68.1,4.75
1994,8,Nova Scotia,Both sexes,50.8,72.4,5.15
1994,8,Nova Scotia,Females,53.2,64,5.15
1994,8,Nova Scotia,Males,48.5,81.2,5.15
1994,8,Ontario,Both sexes,52.1,77.3,6.7
1994,8,Ontario,Females,51.6,69.2,6.7
1994,8,Ontario,Males,52.7,85.5,6.7
1994,8,Prince Edward Island,Both sexes,65.7,74.1,4.75
1994,8,Prince Edward Island,Females,71.4,69.4,4.75
1994,8,Prince Edward Island,Males,58.8,79,4.75
1994,8,Quebec,Both sexes,43.4,72.2,5.85
1994,8,Quebec,Females,42.8,62.2,5.85
1994,8,Quebec,Males,44.1,82.3,5.85
1994,8,Saskatchewan,Both sexes,58,82.9,5.35
1994,8,Saskatchewan,Females,52,75.3,5.35
1994,8,Saskatchewan,Males,63.7,90.5,5.35
1994,9,Alberta,Both sexes,48.9,81.7,5
1994,9,Alberta,Females,48.7,74.6,5
1994,9,Alberta,Males,49.2,88.7,5
1994,9,British Columbia,Both sexes,46.3,79.4,6
1994,9,British Columbia,Females,46.5,72.5,6
1994,9,British Columbia,Males,46.1,86.2,6
1994,9,Manitoba,Both sexes,49,81.1,5
1994,9,Manitoba,Females,49.7,73.2,5
1994,9,Manitoba,Males,48.3,89,5
1994,9,New Brunswick,Both sexes,36.1,71.9,5
1994,9,New Brunswick,Females,34.6,64.1,5
1994,9,New Brunswick,Males,37.1,79.6,5
1994,9,Newfoundland and Labrador,Both sexes,19.1,61.2,4.75
1994,9,Newfoundland and Labrador,Females,18.7,54.4,4.75
1994,9,Newfoundland and Labrador,Males,19.5,68.2,4.75
1994,9,Nova Scotia,Both sexes,32.6,72.8,5.15
1994,9,Nova Scotia,Females,33.8,64.3,5.15
1994,9,Nova Scotia,Males,31.6,81.7,5.15
1994,9,Ontario,Both sexes,41.2,78.4,6.7
1994,9,Ontario,Females,42.2,71.3,6.7
1994,9,Ontario,Males,40.3,85.5,6.7
1994,9,Prince Edward Island,Both sexes,42.4,76,4.75
1994,9,Prince Edward Island,Females,46.9,69.8,4.75
1994,9,Prince Edward Island,Males,37.3,81.9,4.75
1994,9,Quebec,Both sexes,34.5,73,5.85
1994,9,Quebec,Females,34.2,64.6,5.85
1994,9,Quebec,Males,34.7,81.4,5.85
1994,9,Saskatchewan,Both sexes,47.9,83.4,5.35
1994,9,Saskatchewan,Females,44.5,76.8,5.35
1994,9,Saskatchewan,Males,51.1,89.8,5.35
1994,10,Alberta,Both sexes,45.6,81.8,5
1994,10,Alberta,Females,46.7,74.7,5
1994,10,Alberta,Males,44.6,88.7,5
1994,10,British Columbia,Both sexes,43.6,79.5,6
1994,10,British Columbia,Females,45.4,72.7,6
1994,10,British Columbia,Males,41.7,86.2,6
1994,10,Manitoba,Both sexes,48.8,81.6,5
1994,10,Manitoba,Females,51,74.9,5
1994,10,Manitoba,Males,46.9,88.4,5
1994,10,New Brunswick,Both sexes,33.8,70.2,5
1994,10,New Brunswick,Females,34.7,62.6,5
1994,10,New Brunswick,Males,33.2,77.9,5
1994,10,Newfoundland and Labrador,Both sexes,17.7,59.6,4.75
1994,10,Newfoundland and Labrador,Females,17.9,53.3,4.75
1994,10,Newfoundland and Labrador,Males,17.6,65.8,4.75
1994,10,Nova Scotia,Both sexes,33.2,72.4,5.15
1994,10,Nova Scotia,Females,36.2,64.5,5.15
1994,10,Nova Scotia,Males,30.3,80.6,5.15
1994,10,Ontario,Both sexes,40.1,78.6,6.7
1994,10,Ontario,Females,39.9,71.9,6.7
1994,10,Ontario,Males,40.2,85.5,6.7
1994,10,Prince Edward Island,Both sexes,43.4,76.2,4.75
1994,10,Prince Edward Island,Females,44.9,70.1,4.75
1994,10,Prince Edward Island,Males,41.2,82.3,4.75
1994,10,Quebec,Both sexes,33.6,72.9,6
1994,10,Quebec,Females,32.9,64.9,6
1994,10,Quebec,Males,34.3,80.9,6
1994,10,Saskatchewan,Both sexes,47.8,83.2,5.35
1994,10,Saskatchewan,Females,43.6,76.2,5.35
1994,10,Saskatchewan,Males,51.7,90.1,5.35
1994,11,Alberta,Both sexes,45.5,81.7,5
1994,11,Alberta,Females,45.1,74.9,5
1994,11,Alberta,Males,46,88.3,5
1994,11,British Columbia,Both sexes,41.5,79,6
1994,11,British Columbia,Females,42.8,72.5,6
1994,11,British Columbia,Males,40.3,85.5,6
1994,11,Manitoba,Both sexes,46.9,80.8,5
1994,11,Manitoba,Females,48.5,74.4,5
1994,11,Manitoba,Males,45.5,87.2,5
1994,11,New Brunswick,Both sexes,35.6,69.1,5
1994,11,New Brunswick,Females,35.1,63.3,5
1994,11,New Brunswick,Males,36.1,75.1,5
1994,11,Newfoundland and Labrador,Both sexes,19.2,58.8,4.75
1994,11,Newfoundland and Labrador,Females,21.4,53,4.75
1994,11,Newfoundland and Labrador,Males,17.2,64.5,4.75
1994,11,Nova Scotia,Both sexes,35.2,70,5.15
1994,11,Nova Scotia,Females,37.8,61.8,5.15
1994,11,Nova Scotia,Males,32.8,78.5,5.15
1994,11,Ontario,Both sexes,39.2,78.4,6.7
1994,11,Ontario,Females,39.4,71.9,6.7
1994,11,Ontario,Males,39,85.1,6.7
1994,11,Prince Edward Island,Both sexes,38.4,71.7,4.75
1994,11,Prince Edward Island,Females,38.8,66,4.75
1994,11,Prince Edward Island,Males,37.3,77.3,4.75
1994,11,Quebec,Both sexes,36,72.6,6
1994,11,Quebec,Females,35.1,65.1,6
1994,11,Quebec,Males,36.9,80,6
1994,11,Saskatchewan,Both sexes,45.7,82.3,5.35
1994,11,Saskatchewan,Females,40.7,75.5,5.35
1994,11,Saskatchewan,Males,50.4,88.9,5.35
1994,12,Alberta,Both sexes,47.5,81.6,5
1994,12,Alberta,Females,48.3,75.7,5
1994,12,Alberta,Males,46.5,87.5,5
1994,12,British Columbia,Both sexes,42.2,78.4,6
1994,12,British Columbia,Females,45.1,72.3,6
1994,12,British Columbia,Males,39.6,84.4,6
1994,12,Manitoba,Both sexes,44.1,80.4,5
1994,12,Manitoba,Females,45.2,75.1,5
1994,12,Manitoba,Males,43.4,85.6,5
1994,12,New Brunswick,Both sexes,35.1,67.8,5
1994,12,New Brunswick,Females,33,63.4,5
1994,12,New Brunswick,Males,36.8,72.3,5
1994,12,Newfoundland and Labrador,Both sexes,19.9,57.6,4.75
1994,12,Newfoundland and Labrador,Females,22.2,52.7,4.75
1994,12,Newfoundland and Labrador,Males,17.7,62.6,4.75
1994,12,Nova Scotia,Both sexes,35.9,70.1,5.15
1994,12,Nova Scotia,Females,35.8,63.1,5.15
1994,12,Nova Scotia,Males,35.9,77.4,5.15
1994,12,Ontario,Both sexes,37.9,78.1,6.7
1994,12,Ontario,Females,41,71.9,6.7
1994,12,Ontario,Males,35,84.3,6.7
1994,12,Prince Edward Island,Both sexes,35.4,69.8,4.75
1994,12,Prince Edward Island,Females,38.8,65.6,4.75
1994,12,Prince Edward Island,Males,31.4,73.4,4.75
1994,12,Quebec,Both sexes,34,71.5,6
1994,12,Quebec,Females,33.3,64.7,6
1994,12,Quebec,Males,34.7,78.2,6
1994,12,Saskatchewan,Both sexes,49.6,81.7,5.35
1994,12,Saskatchewan,Females,44.1,76.3,5.35
1994,12,Saskatchewan,Males,54.8,87.1,5.35
1995,1,Alberta,Both sexes,43.4,80.8,5
1995,1,Alberta,Females,43.8,74.8,5
1995,1,Alberta,Males,43.2,86.7,5
1995,1,British Columbia,Both sexes,40.4,77.7,6
1995,1,British Columbia,Females,44.1,71.7,6
1995,1,British Columbia,Males,37,83.7,6
1995,1,Manitoba,Both sexes,41.4,79.6,5
1995,1,Manitoba,Females,42.7,74.3,5
1995,1,Manitoba,Males,40.2,84.9,5
1995,1,New Brunswick,Both sexes,29.1,65.6,5
1995,1,New Brunswick,Females,27.3,61.3,5
1995,1,New Brunswick,Males,30.8,69.9,5
1995,1,Newfoundland and Labrador,Both sexes,17.4,56.5,4.75
1995,1,Newfoundland and Labrador,Females,19.3,52.1,4.75
1995,1,Newfoundland and Labrador,Males,15.7,61,4.75
1995,1,Nova Scotia,Both sexes,31.7,67.7,5.15
1995,1,Nova Scotia,Females,31.9,61.7,5.15
1995,1,Nova Scotia,Males,31.6,73.9,5.15
1995,1,Ontario,Both sexes,37.3,76.7,6.85
1995,1,Ontario,Females,38.5,71,6.85
1995,1,Ontario,Males,36,82.6,6.85
1995,1,Prince Edward Island,Both sexes,30.3,68.4,4.75
1995,1,Prince Edward Island,Females,31.3,66,4.75
1995,1,Prince Edward Island,Males,29.4,70.9,4.75
1995,1,Quebec,Both sexes,33.6,70.4,6
1995,1,Quebec,Females,33.2,63.8,6
1995,1,Quebec,Males,33.9,77,6
1995,1,Saskatchewan,Both sexes,44.5,80.7,5.35
1995,1,Saskatchewan,Females,39.4,76.2,5.35
1995,1,Saskatchewan,Males,49.3,85.2,5.35
1995,2,Alberta,Both sexes,43.9,80.7,5
1995,2,Alberta,Females,42.7,75.2,5
1995,2,Alberta,Males,45.1,86.1,5
1995,2,British Columbia,Both sexes,36.8,77.6,6
1995,2,British Columbia,Females,39.2,71.1,6
1995,2,British Columbia,Males,34.6,84.1,6
1995,2,Manitoba,Both sexes,42.1,79.6,5
1995,2,Manitoba,Females,43.5,74.7,5
1995,2,Manitoba,Males,40.7,84.6,5
1995,2,New Brunswick,Both sexes,29.7,65.5,5
1995,2,New Brunswick,Females,28.1,61.1,5
1995,2,New Brunswick,Males,31.2,70,5
1995,2,Newfoundland and Labrador,Both sexes,18.1,56.8,4.75
1995,2,Newfoundland and Labrador,Females,18,53.1,4.75
1995,2,Newfoundland and Labrador,Males,18.1,60.5,4.75
1995,2,Nova Scotia,Both sexes,30.8,68.2,5.15
1995,2,Nova Scotia,Females,29,62,5.15
1995,2,Nova Scotia,Males,32.5,74.6,5.15
1995,2,Ontario,Both sexes,37.1,76.8,6.85
1995,2,Ontario,Females,38.7,71.4,6.85
1995,2,Ontario,Males,35.5,82.4,6.85
1995,2,Prince Edward Island,Both sexes,29.3,67,4.75
1995,2,Prince Edward Island,Females,31.3,64.3,4.75
1995,2,Prince Edward Island,Males,27.5,69.4,4.75
1995,2,Quebec,Both sexes,32.4,70.6,6
1995,2,Quebec,Females,32.3,64.5,6
1995,2,Quebec,Males,32.5,76.8,6
1995,2,Saskatchewan,Both sexes,44.5,80.4,5.35
1995,2,Saskatchewan,Females,39.3,75.3,5.35
1995,2,Saskatchewan,Males,49.6,85.4,5.35
1995,3,Alberta,Both sexes,44.6,81.6,5
1995,3,Alberta,Females,44.6,76.5,5
1995,3,Alberta,Males,44.6,86.5,5
1995,3,British Columbia,Both sexes,42.8,78.2,6.5
1995,3,British Columbia,Females,42.5,71.9,6.5
1995,3,British Columbia,Males,43.1,84.5,6.5
1995,3,Manitoba,Both sexes,43.2,80.5,5
1995,3,Manitoba,Females,45.2,75.8,5
1995,3,Manitoba,Males,41.2,85.3,5
1995,3,New Brunswick,Both sexes,29.9,66.2,5
1995,3,New Brunswick,Females,29.7,62.1,5
1995,3,New Brunswick,Males,30.5,70.4,5
1995,3,Newfoundland and Labrador,Both sexes,18.8,57.7,4.75
1995,3,Newfoundland and Labrador,Females,17.2,52.9,4.75
1995,3,Newfoundland and Labrador,Males,20.2,62.5,4.75
1995,3,Nova Scotia,Both sexes,29.7,68.1,5.15
1995,3,Nova Scotia,Females,27.7,62,5.15
1995,3,Nova Scotia,Males,31.6,74.6,5.15
1995,3,Ontario,Both sexes,37.7,76.7,6.85
1995,3,Ontario,Females,39.7,71.1,6.85
1995,3,Ontario,Males,35.8,82.5,6.85
1995,3,Prince Edward Island,Both sexes,32.3,68.1,4.75
1995,3,Prince Edward Island,Females,35.4,66.8,4.75
1995,3,Prince Edward Island,Males,29.4,69.4,4.75
1995,3,Quebec,Both sexes,32.4,70.9,6
1995,3,Quebec,Females,31.9,64.7,6
1995,3,Quebec,Males,32.8,77.2,6
1995,3,Saskatchewan,Both sexes,44.1,80.3,5.35
1995,3,Saskatchewan,Females,39.5,75.1,5.35
1995,3,Saskatchewan,Males,48.4,85.5,5.35
1995,4,Alberta,Both sexes,43.9,81.1,5
1995,4,Alberta,Females,43.7,75.5,5
1995,4,Alberta,Males,44.1,86.5,5
1995,4,British Columbia,Both sexes,40.9,78.5,6.5
1995,4,British Columbia,Females,42.6,72.1,6.5
1995,4,British Columbia,Males,39.3,84.9,6.5
1995,4,Manitoba,Both sexes,46.1,80.5,5
1995,4,Manitoba,Females,47.2,75.2,5
1995,4,Manitoba,Males,44.9,85.9,5
1995,4,New Brunswick,Both sexes,29.4,65.2,5
1995,4,New Brunswick,Females,28.6,61.6,5
1995,4,New Brunswick,Males,30.1,69,5
1995,4,Newfoundland and Labrador,Both sexes,15.4,56.6,4.75
1995,4,Newfoundland and Labrador,Females,13.4,51.8,4.75
1995,4,Newfoundland and Labrador,Males,17,61.5,4.75
1995,4,Nova Scotia,Both sexes,27.3,68.5,5.15
1995,4,Nova Scotia,Females,27.4,62.8,5.15
1995,4,Nova Scotia,Males,27.2,74.6,5.15
1995,4,Ontario,Both sexes,38.4,77.2,6.85
1995,4,Ontario,Females,40.8,71.2,6.85
1995,4,Ontario,Males,36.2,83.4,6.85
1995,4,Prince Edward Island,Both sexes,34.3,68.5,4.75
1995,4,Prince Edward Island,Females,37.5,67.8,4.75
1995,4,Prince Edward Island,Males,31.4,69.2,4.75
1995,4,Quebec,Both sexes,33.1,71.2,6
1995,4,Quebec,Females,32.8,64.8,6
1995,4,Quebec,Males,33.3,77.7,6
1995,4,Saskatchewan,Both sexes,42.6,80.5,5.35
1995,4,Saskatchewan,Females,40.1,76.2,5.35
1995,4,Saskatchewan,Males,44.9,84.8,5.35
1995,5,Alberta,Both sexes,50.1,82.1,5
1995,5,Alberta,Females,48.2,74.9,5
1995,5,Alberta,Males,52,89.1,5
1995,5,British Columbia,Both sexes,47.5,78.8,6.5
1995,5,British Columbia,Females,49.1,71.8,6.5
1995,5,British Columbia,Males,46,85.7,6.5
1995,5,Manitoba,Both sexes,52.3,81.6,5
1995,5,Manitoba,Females,51.1,75.8,5
1995,5,Manitoba,Males,53.5,87.3,5
1995,5,New Brunswick,Both sexes,35.9,70.3,5
1995,5,New Brunswick,Females,35.5,65.5,5
1995,5,New Brunswick,Males,36.3,75.2,5
1995,5,Newfoundland and Labrador,Both sexes,17.8,59.3,4.75
1995,5,Newfoundland and Labrador,Females,16.4,55,4.75
1995,5,Newfoundland and Labrador,Males,19.1,63.7,4.75
1995,5,Nova Scotia,Both sexes,35,69.8,5.15
1995,5,Nova Scotia,Females,35.5,63.1,5.15
1995,5,Nova Scotia,Males,34.5,77,5.15
1995,5,Ontario,Both sexes,42.3,77.9,6.85
1995,5,Ontario,Females,43.1,71.1,6.85
1995,5,Ontario,Males,41.5,84.8,6.85
1995,5,Prince Edward Island,Both sexes,43.4,75.7,4.75
1995,5,Prince Edward Island,Females,43.8,71.5,4.75
1995,5,Prince Edward Island,Males,41.2,79.9,4.75
1995,5,Quebec,Both sexes,34.9,72.7,6
1995,5,Quebec,Females,33.8,65.8,6
1995,5,Quebec,Males,36,79.5,6
1995,5,Saskatchewan,Both sexes,49.1,82.6,5.35
1995,5,Saskatchewan,Females,42.5,77,5.35
1995,5,Saskatchewan,Males,55.4,88,5.35
1995,6,Alberta,Both sexes,52.2,82.6,5
1995,6,Alberta,Females,50,75.3,5
1995,6,Alberta,Males,54.2,89.8,5
1995,6,British Columbia,Both sexes,49.1,79.1,6.5
1995,6,British Columbia,Females,49.1,71.7,6.5
1995,6,British Columbia,Males,49.1,86.4,6.5
1995,6,Manitoba,Both sexes,51.9,82.4,5
1995,6,Manitoba,Females,51.1,76.6,5
1995,6,Manitoba,Males,52.7,88.3,5
1995,6,New Brunswick,Both sexes,42,72.9,5
1995,6,New Brunswick,Females,41.6,66.2,5
1995,6,New Brunswick,Males,42.4,79.6,5
1995,6,Newfoundland and Labrador,Both sexes,22.2,62.5,4.75
1995,6,Newfoundland and Labrador,Females,20.8,55.2,4.75
1995,6,Newfoundland and Labrador,Males,23.7,69.9,4.75
1995,6,Nova Scotia,Both sexes,38.8,71.4,5.15
1995,6,Nova Scotia,Females,36.8,64.2,5.15
1995,6,Nova Scotia,Males,40.7,79,5.15
1995,6,Ontario,Both sexes,45.7,78.1,6.85
1995,6,Ontario,Females,45.8,71.1,6.85
1995,6,Ontario,Males,45.6,85.3,6.85
1995,6,Prince Edward Island,Both sexes,49.5,79,4.75
1995,6,Prince Edward Island,Females,45.8,73.6,4.75
1995,6,Prince Edward Island,Males,52.9,84.6,4.75
1995,6,Quebec,Both sexes,41,73.2,6
1995,6,Quebec,Females,38.6,65.4,6
1995,6,Quebec,Males,43.3,81,6
1995,6,Saskatchewan,Both sexes,51.5,83.5,5.35
1995,6,Saskatchewan,Females,47.2,77.8,5.35
1995,6,Saskatchewan,Males,55.6,89.1,5.35
1995,7,Alberta,Both sexes,59.5,81,5
1995,7,Alberta,Females,59.3,73.2,5
1995,7,Alberta,Males,59.7,88.5,5
1995,7,British Columbia,Both sexes,55,78.7,6.5
1995,7,British Columbia,Females,54.4,71.3,6.5
1995,7,British Columbia,Males,55.5,86.1,6.5
1995,7,Manitoba,Both sexes,62.4,82,5.25
1995,7,Manitoba,Females,59.7,74.8,5.25
1995,7,Manitoba,Males,64.9,89.1,5.25
1995,7,New Brunswick,Both sexes,51.8,71.6,5
1995,7,New Brunswick,Females,51.3,63.4,5
1995,7,New Brunswick,Males,52.2,79.8,5
1995,7,Newfoundland and Labrador,Both sexes,32.8,62.3,4.75
1995,7,Newfoundland and Labrador,Females,27.3,53.9,4.75
1995,7,Newfoundland and Labrador,Males,38,70.7,4.75
1995,7,Nova Scotia,Both sexes,52.6,71,5.15
1995,7,Nova Scotia,Females,51.5,62.6,5.15
1995,7,Nova Scotia,Males,53.7,79.8,5.15
1995,7,Ontario,Both sexes,51,77.1,6.85
1995,7,Ontario,Females,52.5,68.9,6.85
1995,7,Ontario,Males,49.6,85.5,6.85
1995,7,Prince Edward Island,Both sexes,65.7,75.5,4.75
1995,7,Prince Edward Island,Females,66.7,68.7,4.75
1995,7,Prince Edward Island,Males,66.7,82.1,4.75
1995,7,Quebec,Both sexes,49.3,73.3,6
1995,7,Quebec,Females,46.2,65,6
1995,7,Quebec,Males,52.3,81.5,6
1995,7,Saskatchewan,Both sexes,58.9,81.9,5.35
1995,7,Saskatchewan,Females,52.6,74.8,5.35
1995,7,Saskatchewan,Males,64.6,89,5.35
1995,8,Alberta,Both sexes,60,81,5
1995,8,Alberta,Females,61,72.9,5
1995,8,Alberta,Males,59.2,88.9,5
1995,8,British Columbia,Both sexes,56.2,78.8,6.5
1995,8,British Columbia,Females,53.6,70.8,6.5
1995,8,British Columbia,Males,58.6,86.8,6.5
1995,8,Manitoba,Both sexes,63.1,81.9,5.25
1995,8,Manitoba,Females,61.1,74.4,5.25
1995,8,Manitoba,Males,65.1,89.3,5.25
1995,8,New Brunswick,Both sexes,47.6,73.1,5
1995,8,New Brunswick,Females,47.5,64.9,5
1995,8,New Brunswick,Males,47.3,81.3,5
1995,8,Newfoundland and Labrador,Both sexes,30.9,62.1,4.75
1995,8,Newfoundland and Labrador,Females,29.1,54.5,4.75
1995,8,Newfoundland and Labrador,Males,32.5,69.9,4.75
1995,8,Nova Scotia,Both sexes,51.4,71.6,5.15
1995,8,Nova Scotia,Females,48.9,63,5.15
1995,8,Nova Scotia,Males,53.4,80.6,5.15
1995,8,Ontario,Both sexes,52.1,77.4,6.85
1995,8,Ontario,Females,53.2,68.8,6.85
1995,8,Ontario,Males,50.9,86.1,6.85
1995,8,Prince Edward Island,Both sexes,69.7,77.5,4.75
1995,8,Prince Edward Island,Females,70.8,72.2,4.75
1995,8,Prince Edward Island,Males,70.6,83.2,4.75
1995,8,Quebec,Both sexes,45.9,73.1,6
1995,8,Quebec,Females,43.6,65,6
1995,8,Quebec,Males,48,81.2,6
1995,8,Saskatchewan,Both sexes,56.4,82.2,5.35
1995,8,Saskatchewan,Females,50.7,74.7,5.35
1995,8,Saskatchewan,Males,62,89.6,5.35
1995,9,Alberta,Both sexes,48,82.4,5
1995,9,Alberta,Females,47.8,75.8,5
1995,9,Alberta,Males,48.1,89,5
1995,9,British Columbia,Both sexes,46.5,79.4,6.5
1995,9,British Columbia,Females,46.4,72.4,6.5
1995,9,British Columbia,Males,46.6,86.2,6.5
1995,9,Manitoba,Both sexes,49.1,82.2,5.25
1995,9,Manitoba,Females,47.8,75.8,5.25
1995,9,Manitoba,Males,50.4,88.5,5.25
1995,9,New Brunswick,Both sexes,32.4,74.4,5
1995,9,New Brunswick,Females,33.1,67.4,5
1995,9,New Brunswick,Males,31.8,81.5,5
1995,9,Newfoundland and Labrador,Both sexes,17.4,63,4.75
1995,9,Newfoundland and Labrador,Females,14.8,56.1,4.75
1995,9,Newfoundland and Labrador,Males,19.8,70,4.75
1995,9,Nova Scotia,Both sexes,35.8,72,5.15
1995,9,Nova Scotia,Females,35.8,64.2,5.15
1995,9,Nova Scotia,Males,36,80.2,5.15
1995,9,Ontario,Both sexes,37.1,78.9,6.85
1995,9,Ontario,Females,39.9,71.1,6.85
1995,9,Ontario,Males,34.4,86.8,6.85
1995,9,Prince Edward Island,Both sexes,45,77,4.75
1995,9,Prince Edward Island,Females,41.7,71.2,4.75
1995,9,Prince Edward Island,Males,49,83.3,4.75
1995,9,Quebec,Both sexes,33.3,74.4,6
1995,9,Quebec,Females,32.2,66.6,6
1995,9,Quebec,Males,34.3,82.2,6
1995,9,Saskatchewan,Both sexes,44.4,83,5.35
1995,9,Saskatchewan,Females,39.7,76.2,5.35
1995,9,Saskatchewan,Males,48.5,89.8,5.35
1995,10,Alberta,Both sexes,50.6,81.9,5
1995,10,Alberta,Females,49.9,75.7,5
1995,10,Alberta,Males,51,88,5
1995,10,British Columbia,Both sexes,43.7,79,7
1995,10,British Columbia,Females,44.7,71.8,7
1995,10,British Columbia,Males,42.8,86.2,7
1995,10,Manitoba,Both sexes,48.8,82.6,5.25
1995,10,Manitoba,Females,51.3,76.2,5.25
1995,10,Manitoba,Males,46.4,88.9,5.25
1995,10,New Brunswick,Both sexes,32.2,72.7,5
1995,10,New Brunswick,Females,32.7,66,5
1995,10,New Brunswick,Males,31.9,79.4,5
1995,10,Newfoundland and Labrador,Both sexes,19.6,60.8,4.75
1995,10,Newfoundland and Labrador,Females,17.9,55.4,4.75
1995,10,Newfoundland and Labrador,Males,20.7,66.4,4.75
1995,10,Nova Scotia,Both sexes,33.4,71.7,5.15
1995,10,Nova Scotia,Females,33.9,64.2,5.15
1995,10,Nova Scotia,Males,33,79.4,5.15
1995,10,Ontario,Both sexes,37.9,78.5,6.85
1995,10,Ontario,Females,40.5,71,6.85
1995,10,Ontario,Males,35.4,86.1,6.85
1995,10,Prince Edward Island,Both sexes,45,76.7,4.75
1995,10,Prince Edward Island,Females,41.7,70.5,4.75
1995,10,Prince Edward Island,Males,49,83.3,4.75
1995,10,Quebec,Both sexes,33.9,73.7,6.45
1995,10,Quebec,Females,32.7,66.7,6.45
1995,10,Quebec,Males,35,80.8,6.45
1995,10,Saskatchewan,Both sexes,42.4,82,5.35
1995,10,Saskatchewan,Females,40.3,75.1,5.35
1995,10,Saskatchewan,Males,44.5,88.8,5.35
1995,11,Alberta,Both sexes,49.4,81.4,5
1995,11,Alberta,Females,48.6,75.9,5
1995,11,Alberta,Males,50,86.8,5
1995,11,British Columbia,Both sexes,40.8,77.6,7
1995,11,British Columbia,Females,40.3,70.5,7
1995,11,British Columbia,Males,41.5,84.6,7
1995,11,Manitoba,Both sexes,48.2,81.5,5.25
1995,11,Manitoba,Females,51.3,75.6,5.25
1995,11,Manitoba,Males,45.3,87.3,5.25
1995,11,New Brunswick,Both sexes,34,69.8,5
1995,11,New Brunswick,Females,36.5,64.9,5
1995,11,New Brunswick,Males,31.9,74.7,5
1995,11,Newfoundland and Labrador,Both sexes,17.5,59.2,4.75
1995,11,Newfoundland and Labrador,Females,16.7,54,4.75
1995,11,Newfoundland and Labrador,Males,18.3,64.5,4.75
1995,11,Nova Scotia,Both sexes,33.7,70.4,5.15
1995,11,Nova Scotia,Females,35.2,63.4,5.15
1995,11,Nova Scotia,Males,32.1,77.8,5.15
1995,11,Ontario,Both sexes,38.8,78.6,6.85
1995,11,Ontario,Females,41.8,71,6.85
1995,11,Ontario,Males,35.9,86.4,6.85
1995,11,Prince Edward Island,Both sexes,42.4,73.7,4.75
1995,11,Prince Edward Island,Females,39.6,68.9,4.75
1995,11,Prince Edward Island,Males,45.1,78.6,4.75
1995,11,Quebec,Both sexes,32,72.9,6.45
1995,11,Quebec,Females,34.4,65.8,6.45
1995,11,Quebec,Males,29.6,80,6.45
1995,11,Saskatchewan,Both sexes,40.5,80.1,5.35
1995,11,Saskatchewan,Females,38.6,74.2,5.35
1995,11,Saskatchewan,Males,42.6,85.9,5.35
1995,12,Alberta,Both sexes,48.2,81.2,5
1995,12,Alberta,Females,47.8,75.9,5
1995,12,Alberta,Males,48.6,86.3,5
1995,12,British Columbia,Both sexes,42.3,77.1,7
1995,12,British Columbia,Females,43.1,70.6,7
1995,12,British Columbia,Males,41.5,83.6,7
1995,12,Manitoba,Both sexes,48.5,80.9,5.25
1995,12,Manitoba,Females,51,75.8,5.25
1995,12,Manitoba,Males,46.1,86,5.25
1995,12,New Brunswick,Both sexes,33.6,68.5,5
1995,12,New Brunswick,Females,35,64.5,5
1995,12,New Brunswick,Males,32.2,72.6,5
1995,12,Newfoundland and Labrador,Both sexes,19.7,58.1,4.75
1995,12,Newfoundland and Labrador,Females,19.3,54.4,4.75
1995,12,Newfoundland and Labrador,Males,20,61.9,4.75
1995,12,Nova Scotia,Both sexes,35.2,70.2,5.15
1995,12,Nova Scotia,Females,35.2,63.7,5.15
1995,12,Nova Scotia,Males,35.3,77,5.15
1995,12,Ontario,Both sexes,38.9,78.2,6.85
1995,12,Ontario,Females,42.5,71.3,6.85
1995,12,Ontario,Males,35.4,85.2,6.85
